			% of divergence bins:
Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000239	DNA	DTC	1779	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000789_INT	LTR	Gypsy	2494	0	0	0	0	4805	0	0	0	4784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1646	2502	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000027_INT	LTR	Gypsy	652	4840	0	0	0	145	0	0	0	0	0	0	0	277	0	0	0	32	581	0	113	456	0	516	0	986	769	643	534	120	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000283	DNA	Helitron	5346	0	6144	1012	0	740	2431	0	781	1362	1168	803	779	261	644	170	2618	1793	8006	4683	7562	4054	2076	605	1996	999	147	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000444	DNA	Helitron	420	2188	2077	0	1048	0	0	0	0	0	0	0	0	0	0	0	0	330	293	117	0	132	0	309	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000369	DNA	DTC	1613	0	0	0	0	0	0	0	0	0	0	113	0	139	718	400	210	0	109	0	244	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000887_INT	LTR	Gypsy	12927	0	4768	1307	578	770	11283	14138	26255	10798	5479	2004	7211	4656	0	0	86	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000284	DNA	Helitron	6569	4888	982	3477	3513	711	4558	2081	3774	4436	2211	9815	4382	2132	7389	9050	2945	1202	1961	2856	3332	2324	1428	1463	1374	695	1285	619	1283	974	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000372	MITE	DTM	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000030	DNA	DTC	1815	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000215	DNA	DTC	1491	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	78	152	157	0	77	78	194	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000613_INT	LTR	Copia	5635	0	5599	16821	0	139	0	69	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	441	94	0	0	909	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000246	DNA	DTM	1899	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000443	DNA	Helitron	123	2635	0	0	122	1817	0	878	1383	165	1234	712	1015	384	727	134	457	823	3075	2832	1286	3371	2687	2183	748	563	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000423_INT	LTR	Gypsy	4955	0	0	0	4914	6279	0	0	0	0	3553	0	0	0	0	2695	172	0	0	0	0	0	397	0	0	103	0	0	0	894	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000105	DNA	Helitron	3580	0	0	0	0	0	0	0	0	0	0	408	458	2214	4349	4063	3479	2831	1248	1058	711	290	96	45	0	79	17	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000331_INT	LTR	Gypsy	3663	0	0	30	169	8907	8151	9204	20484	16243	6918	24305	9775	10740	9886	3854	0	0	0	0	0	93	0	114	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000603	DNA	Helitron	0	0	0	0	0	0	867	0	356	560	89	0	80	134	0	552	144	70	916	220	649	497	376	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000125	DNA	DTM	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	79	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000189	DNA	Helitron	8352	579	0	0	0	0	0	0	0	0	0	0	0	60	166	0	0	0	187	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000321_INT	LTR	Gypsy	8096	0	0	0	0	1079	7458	6799	12796	14701	4183	17484	17698	4412	5706	1833	6949	4544	3421	8438	9147	4161	6106	9172	979	2152	0	1092	0	0	805	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000575	DNA	Helitron	0	1685	1250	0	107	1340	60	0	0	0	0	70	0	402	0	136	186	105	387	629	548	491	122	0	277	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000386	DNA	Helitron	470	420	0	469	934	784	909	441	437	1344	429	593	1407	569	0	943	316	887	291	0	1176	663	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000668	MITE	DTA	407	0	0	405	0	0	0	374	0	0	0	0	0	55	0	0	0	0	0	0	59	0	0	0	84	101	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000605_INT	LTR	Copia	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	1634	0	513	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000718	MITE	DTC	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000036	DNA	Helitron	11591	153	366	90	0	0	0	0	0	161	0	0	0	0	0	45	0	49	74	134	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000628_INT	LTR	unknown	3535	0	482	0	1270	8758	16789	58630	23251	4944	8316	3843	5943	3883	772	0	0	4030	0	0	3446	0	1428	0	774	900	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000876	MITE	DTM	313	0	0	0	168	140	481	0	0	145	0	0	0	0	0	0	0	0	0	108	0	0	279	0	0	0	0	20	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000521_INT	LTR	Copia	3027	0	0	45	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	44	104	70	0	0	0	0	0	0	717	695	1680	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000852_INT	LTR	Copia	855	709	41	0	40	0	0	42	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000807_LTR	LTR	Copia	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000459_INT	LTR	Copia	5626	174	0	5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000414	DNA	Helitron	0	0	0	0	0	0	0	0	142	0	0	0	539	631	276	275	440	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000594_LTR	LTR	Copia	254	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000456_INT	LTR	Gypsy	2545	0	0	173	3378	0	1031	710	1791	0	0	0	0	0	62	0	1820	0	90	101	68	0	101	367	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000715_LTR	LTR	Copia	471	0	0	0	0	0	0	0	0	0	329	0	0	61	69	84	0	0	252	644	277	647	261	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000355	DNA	DTA	0	0	83	0	83	0	83	166	83	0	83	0	81	482	0	0	0	0	0	0	0	46	0	0	0	81	93	93	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000617	DNA	DTC	1620	0	0	0	0	0	1240	0	0	0	40	0	0	0	0	0	0	157	122	0	175	0	0	116	123	160	348	466	3278	3358	4249	4708	2269	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000782_INT	LTR	unknown	304	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000641_INT	LTR	Gypsy	302	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000536_INT	LTR	Gypsy	9437	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000233	DNA	DTM	1210	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000546	DNA	DTC	1788	0	0	0	0	0	0	455	1648	1770	1978	9	48	9063	4525	788	1186	4308	3354	862	0	607	996	809	362	1467	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000336_LTR	LTR	unknown	334	497	1146	1149	1909	1622	470	472	311	0	0	183	162	0	0	0	0	0	0	185	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000335_LTR	LTR	Copia	168	0	168	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	161	134	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000146	DNA	DTC	2494	134	0	0	0	613	604	0	0	0	651	0	494	543	223	0	479	245	906	2548	466	577	792	946	124	100	627	659	369	646	590	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000025	DNA	DTH	1868	1064	44	240	723	36	0	0	543	0	0	42	354	0	0	112	0	0	565	665	635	229	97	429	107	126	554	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000856_LTR	LTR	Copia	621	0	0	57	0	0	0	0	0	134	313	445	1179	0	586	685	55	272	204	271	288	248	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000686	DNA	Helitron	7107	0	0	0	6245	1486	4404	7033	12057	0	0	2606	4515	1313	692	362	0	48	532	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000802	MITE	DTM	258	0	0	0	0	0	0	41	37	0	0	67	0	0	370	50	689	325	213	403	0	170	0	0	213	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000255	DNA	DTC	1319	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000365_LTR	LTR	Copia	602	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	344	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000510_INT	LTR	Copia	7451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	561	0	0	2939	0	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000784_INT	LTR	Copia	0	0	0	0	4504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	721	0	773	1734	230	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000140	DNA	Helitron	4905	0	0	0	0	0	194	492	306	834	759	1303	1366	1357	817	804	1778	484	1405	2566	1094	405	1142	530	562	314	274	227	0	0	344	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000458_INT	LTR	Gypsy	8626	0	912	115	0	9032	10578	808	2322	2145	1449	0	2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	506	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000795_LTR	LTR	Gypsy	235	251	0	0	235	207	1499	251	1381	468	721	293	367	244	0	0	185	238	0	221	229	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000783_LTR	LTR	Gypsy	750	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000696_INT	LTR	Gypsy	4161	1530	0	0	0	0	0	0	48	373	112	94	144	477	270	578	338	407	269	344	719	736	541	610	1598	1591	1284	116	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000363	DNA	Helitron	2439	0	0	0	0	0	0	0	59	0	331	604	433	299	1519	1105	561	282	359	270	126	185	152	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000261	DNA	DTH	2542	0	0	29	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	57	0	594	0	0	620	0	577	264	0	79	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000889_LTR	LTR	Gypsy	1587	2551	4918	20844	17884	5969	0	1579	3589	3075	3250	3257	5935	3360	444	3010	160	2065	1720	904	1707	1151	255	516	146	0	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000191	DNA	DTM	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000755	DNA	DTM	4031	0	176	0	0	51	0	465	465	0	0	222	0	0	0	0	0	0	0	0	0	611	0	0	19	0	0	0	0	0	0	967	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000814_LTR	LTR	Copia	0	0	0	0	62	0	0	141	219	0	0	0	75	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000124	DNA	DTH	2078	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000014	DNA	DTM	1562	0	0	0	0	0	0	0	0	0	0	46	180	186	0	152	103	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000765	DNA	DTM	1184	0	0	0	0	0	0	0	0	0	0	60	0	0	225	0	0	238	408	228	225	840	568	825	206	62	0	152	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000540	DNA	DTM	1032	1031	0	0	0	2364	1779	4332	3934	328	0	0	0	0	102	0	0	0	245	273	444	330	344	67	0	266	0	76	19	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000537	DNA	Helitron	4518	0	0	0	0	0	0	399	0	0	7	0	0	7	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000199	DNA	DTM	708	0	0	0	0	0	0	0	0	0	0	156	0	0	156	131	75	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000538	DNA	Helitron	1106	0	0	0	0	0	0	0	46	74	0	0	86	0	39	704	915	710	715	346	1173	467	235	410	436	408	316	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000844	DNA	Helitron	1215	512	0	0	0	0	137	0	0	53	0	244	246	363	156	361	676	1232	944	1198	374	1127	532	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000032	DNA	DTM	2801	0	0	85	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000744	DNA	DTA	656	2613	3089	2917	1727	615	473	161	107	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000873_INT	LTR	Copia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1441	0	0	0	286	0	1267	107	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000138	DNA	Helitron	3263	184	76	109	0	0	0	0	0	0	0	0	51	0	0	0	0	0	124	337	0	0	219	60	200	201	373	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000636_LTR	LTR	Gypsy	768	825	2136	743	1322	8163	49675	101947	21260	851	2055	4637	0	3160	1341	1395	1938	2848	1361	0	0	978	827	1045	858	434	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000532_INT	LTR	Copia	3543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000808	DNA	DTC	1198	220	0	0	0	0	0	105	97	0	0	0	0	0	0	187	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000799_INT	LTR	Gypsy	0	0	0	0	0	0	603	0	0	0	0	0	0	0	1213	0	0	281	1261	0	396	0	167	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000394_INT	LTR	Gypsy	5489	0	1092	4224	13707	28708	20422	19035	17862	27692	13573	10435	4064	3934	0	0	0	0	203	0	0	0	0	0	0	0	0	178	0	193	1371	3079	738	4808	1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000879_INT	LTR	Copia	4076	0	0	0	0	0	0	43	0	43	0	0	0	0	0	0	0	0	0	0	0	4210	0	0	3334	0	10730	7006	0	1703	3218	0	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000499_LTR	LTR	Copia	184	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000762_INT	LTR	Gypsy	4815	0	74	3457	4934	2698	2178	72	78	73	0	642	293	0	0	65	0	64	689	0	0	2114	2566	188	0	1743	418	1262	0	1429	755	569	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000505	DNA	DTM	3487	0	0	0	0	0	0	0	0	182	0	0	0	1875	0	0	0	0	0	980	101	0	0	601	0	457	0	0	0	0	712	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000858_INT	LTR	Copia	75	0	3681	0	0	0	0	0	0	0	0	4165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4189	0	4160	3078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000389	DNA	DTA	0	0	0	0	0	0	97	0	98	98	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000408_INT	LTR	Copia	4192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000754_INT	LTR	Gypsy	1852	0	853	0	376	0	0	600	599	0	100	104	275	0	48	171	1344	856	203	576	133	132	227	0	0	956	303	0	0	107	0	483	3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000581_INT	LTR	Copia	3430	0	0	0	0	0	0	0	6547	12193	9638	4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	296	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000896	DNA	DTM	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	241	0	231	233	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000622_INT	LTR	Gypsy	3713	0	0	0	831	2221	0	8454	1816	5118	284	10032	23598	12568	25084	431	201	0	0	0	0	0	1376	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000313	DNA	Helitron	2085	0	0	0	920	917	2360	17424	22503	6879	5710	1658	0	277	328	392	634	243	180	14	181	139	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000240	DNA	DTC	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000509_INT	LTR	Gypsy	2510	0	0	0	0	0	0	0	0	0	0	0	50	0	510	39	50	58	1005	0	0	0	324	0	0	0	0	265	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000691_INT	LTR	Copia	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	182	0	0	746	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000155	DNA	Helitron	4635	0	45	32	0	270	1380	0	0	2116	75	824	623	755	503	1299	142	486	652	0	32	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000484_INT	LTR	Gypsy	4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4629	0	1288	1202	2573	1990	222	5982	0	1723	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000263	DNA	DTT	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	84	45	0	161	0	231	124	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000054	DNA	DTM	1551	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000882	DNA	DTM	3361	0	0	0	0	0	0	116	0	0	174	86	33	136	0	0	92	0	572	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000165	DNA	Helitron	1026	658	0	303	772	3240	5691	10212	8308	4300	1579	992	409	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
